legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsCabinCode
b7906c6baf632f2e2485e1ac6c3a7558,2022-05-18,2022-06-09,EWR,LAX,M3AZZNN1,PT8H,0,False,False,False,361.86,412.6,7,2573.0,06:59:00 - 11:05:00,09:38:00 - 11:59:00,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,coach||coach
a9a4bee3848083e8dd7faea99fabe1ca,2022-04-29,2022-06-08,LAX,DEN,WAA7OKEN,PT2H27M,0,False,False,True,189.77,218.6,9,848.0,18:20:00,21:47:00,United,UA,Boeing 737-800,coach
a88ca7711fa6c97998b241d3acf9b6ec,2022-04-30,2022-06-01,LAX,LGA,QAA0KKEN,PT7H39M,0,False,False,False,340.47,389.61,1,2469.0,08:55:00 - 13:50:00,12:15:00 - 19:34:00,United||United,UA||UA,Boeing 737-800||Boeing 737-800,coach||coach
4809fc4c84fcf593ccaabbd7aa21953b,2022-05-08,2022-06-30,BOS,LAX,MUAZZNN1,PT10H14M,0,False,False,False,380.47,432.61,7,2677.0,06:00:00 - 10:39:00,07:36:00 - 13:14:00,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,coach||coach
a0d02b26f28df76a8a3d9c28de492a99,2022-05-23,2022-06-01,ATL,SFO,VAA7OKEN,PT15H45M,1,False,False,False,352.56,412.7,6,2333.0,18:57:00 - 21:57:00 - 06:00:00,20:23:00 - 23:17:00 - 07:42:00,United||United||United,UA||UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A320||Boeing 737-900,coach||coach||coach
562fb05fc242f8e6061a0e39fb428982,2022-04-25,2022-06-19,DTW,JFK,EAA0OFEN,PT6H49M,0,False,False,False,580.46,652.1,9,982.0,06:05:00 - 08:34:00 - 11:30:00,07:32:00 - 10:15:00 - 12:54:00,United||United||Delta,UA||UA||DL,Embraer 175 (Enhanced Winglets)||Boeing 737 MAX 9||Embraer 175,coach||coach||coach
eceba478d0f885136b31a0319931cef4,2022-06-08,2022-06-27,CLT,JFK,S8AGZNN1,PT3H18M,0,False,False,False,146.98,180.1,3,552.0,07:12:00 - 09:07:00,08:27:00 - 10:30:00,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Embraer 175,coach||coach
091cb6882d7ed076abf963fb260b0345,2022-05-26,2022-06-02,CLT,EWR,LA7NA0MC,PT5H59M,1,False,False,False,208.37,246.1,8,990.0,18:25:00 - 22:50:00,20:13:00 - 00:24:00,Delta||Delta,DL||DL,Boeing 717||Boeing 717,coach||coach
80cd47c966f234b6dd50b807cee3bdcb,2022-06-01,2022-06-08,SFO,BOS,BH0OASMN,PT10H18M,1,False,False,False,760.93,841.6,3,3168.0,17:00:00 - 22:00:00,19:10:00 - 06:18:00,Alaska Airlines||Alaska Airlines,AS||AS,Embraer 175||Boeing 737 MAX 9,coach||coach
f9c9416ca2798b768773b9bc6f14ed0e,2022-06-14,2022-06-27,PHL,LAX,VA7NR,PT8H1M,0,False,False,False,163.0,270.58,0,1392.0,10:52:00 - 14:36:00,13:27:00 - 15:53:00,Spirit Airlines||Spirit Airlines,NK||NK,||,coach||coach
f53a96d5cbfadf28326cd57836279ad9,2022-06-08,2022-06-30,LGA,LAX,L7AIZNN1,PT11H43M,0,False,False,False,518.14,586.2,7,2573.0,14:55:00 - 22:43:00,17:44:00 - 23:38:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,coach||coach
76aa2e476a29e64aa891fbd946f83c1e,2022-06-08,2022-06-29,CLT,ORD,S0AIZNN1,PT2H14M,0,False,False,True,200.0,228.1,5,592.0,18:11:00,19:25:00,American Airlines,AA,Boeing 737-800,coach
98cecadd185af7e337bd7b9ad0c04289,2022-04-30,2022-06-03,LGA,DFW,LAA7PHEN,PT12H44M,0,False,False,False,194.41,238.19,1,1652.0,06:00:00 - 16:25:00,08:43:00 - 17:44:00,United||United,UA||UA,Airbus A320||Embraer 175 (Enhanced Winglets),coach||coach
8c662f13eabbd406fe8e07fb57fbb6e8,2022-06-08,2022-06-09,ATL,DTW,VNR,PT2H,0,False,False,True,79.0,135.59,0,1392.0,17:37:00,19:37:00,Spirit Airlines,NK,AIRBUS INDUSTRIE A320 SHARKLETS,coach
14a247430074476729ab5fad7b3694c7,2022-05-02,2022-06-17,DEN,PHL,EAA0OKEN,PT3H40M,0,False,False,True,561.86,618.6,9,1567.0,09:50:00,15:30:00,United,UA,Boeing 737-800,coach
0296c22212829b010c5aff297f2ed1f4,2022-06-01,2022-06-09,PHL,IAD,G7AWZNN1,PT3H54M,0,False,False,False,208.37,246.1,6,776.0,06:35:00 - 08:58:00,08:14:00 - 10:29:00,American Airlines||American Airlines,AA||AA,Airbus A320||Canadair Regional Jet 900,coach||coach
d73bad718349317e71aac738bb569780,2022-04-30,2022-06-25,DFW,EWR,QAA0OFEN,PT6H16M,1,False,False,False,310.7,357.6,3,1519.0,17:29:00 - 21:29:00,20:00:00 - 00:45:00,United||United,UA||UA,Airbus A320||Boeing 737-900,coach||coach
7e56f829b80f6a8895bb4008e8593057,2022-06-04,2022-06-10,ATL,MIA,MA0OX0MC,PT1H49M,0,False,False,True,366.51,408.6,9,596.0,07:15:00,09:04:00,Delta,DL,Boeing 737-900,coach
c1005faae29c26b9e2d8037cef392780,2022-06-09,2022-06-15,DFW,JFK,E0AHZNN1,PT3H47M,0,False,False,True,459.53,508.6,7,1380.0,12:42:00,17:29:00,JetBlue Airways,B6,Boeing 737-800,coach
ee50888d87f9f06fd5b1702260d55f45,2022-06-12,2022-06-16,DEN,LAX,QAA0OKEN,PT5H55M,0,False,False,False,472.56,531.6,5,970.0,17:42:00 - 21:35:00,19:21:00 - 22:37:00,United||Alaska Airlines,UA||AS,Canadian Regional Jet 700||Embraer 175,coach||coach
96396fb12476d3b456232b53c5f7de91,2022-05-08,2022-06-21,BOS,DEN,EAA0OFEN,PT4H27M,0,False,False,True,561.86,618.6,9,1763.0,12:16:00,14:43:00,United,UA,Boeing 737-800,coach
3961b5b350e9f9405d4845fabcc74f03,2022-06-06,2022-06-12,LGA,BOS,BA7TA0MC,PT1H33M,0,False,False,True,375.81,418.6,5,185.0,11:00:00,12:33:00,Delta,DL,Embraer 175,coach
3a2a9b76cd55f112929bdfc5c6efb6bb,2022-06-21,2022-06-24,ATL,DEN,H00PXS2,PT3H27M,0,False,False,True,238.5,270.99,4,1207.0,06:55:00,08:22:00,Frontier Airlines,F9,Boeing 737-800,coach
d66c4050347aff9ff5645332b4807bc7,2022-05-13,2022-06-10,DFW,DEN,TAUOA0MQ,PT11H5M,0,False,False,False,305.12,357.2,3,1372.0,05:30:00 - 14:00:00,07:16:00 - 15:35:00,Delta||Delta,DL||DL,Airbus A321||Boeing 737-800,coach||coach
68270d5d9bd65a87638f67eadc231538,2022-06-16,2022-06-27,DEN,CLT,L07PXP5,PT9H15M,1,False,False,False,381.78,434.01,4,2013.0,23:37:00 - 09:03:00,05:21:00 - 10:52:00,Frontier Airlines||Frontier Airlines,F9||F9,Airbus A321||Airbus A321,coach||coach
c79a1193b84553d87124d3e306e8eb42,2022-06-25,2022-06-27,LAX,LGA,VH0AUEL1,PT10H56M,1,False,False,False,358.15,414.21,7,2791.0,23:20:00 - 12:00:00,07:58:00 - 13:16:00,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A319-321||Embraer 190,coach||coach
eca876ec8dd80e37df9d90ae77727de8,2022-05-27,2022-06-21,CLT,OAK,UAA0OFEN,PT10H1M,0,False,False,False,668.84,745.6,5,2675.0,06:51:00 - 08:47:00 - 12:39:00,07:56:00 - 11:14:00 - 13:52:00,United||United||Delta,UA||UA||DL,Airbus A320||Boeing 737-900||Embraer 175 (Enhanced Winglets),coach||coach||coach
6e2cb80b6870840beac03869dfdc52ec,2022-06-07,2022-06-29,SFO,ATL,WAA3AKEN,PT9H31M,1,False,False,False,408.37,467.1,1,1642.0,22:35:00 - 01:00:00 - 08:00:00,00:19:00 - 05:59:00 - 11:06:00,United||United||United,UA||UA||UA,Boeing 737-800||Boeing 737-800||Airbus A319,coach||coach||coach
7e5594042d8ddc686c522b90b7be6e09,2022-06-01,2022-06-23,LAX,SFO,Q7NC,PT13H20M,0,False,False,False,252.38,296.01,1,831.0,08:05:00 - 10:40:00 - 19:50:00,09:30:00 - 12:15:00 - 21:25:00,Southern Airways Express||Southern Airways Express||Alaska Airlines,9X||9X||AS,Cessna||Cessna||Airbus A320,coach||coach||coach
7cda81ddb17f635fb8522434dd074be0,2022-05-04,2022-06-01,EWR,ATL,GAA4AQBN,PT2H26M,0,True,False,True,24.19,40.6,9,762.0,10:00:00,12:26:00,United,UA,Boeing 737 MAX 8,coach
7533ac944b2200caae566dfc33512b75,2022-06-27,2022-06-29,LGA,PHL,Q3BJZSB3,PT6H34M,0,True,False,False,142.33,181.11,7,907.0,08:00:00 - 10:00:00 - 13:00:00,09:22:00 - 11:35:00 - 14:34:00,American Airlines||American Airlines||American Airlines,AA||AA||AA,Airbus A319||Airbus A319||Airbus A321,coach||coach||coach
db44fb490cc9f506a06622199915962a,2022-05-19,2022-06-09,SFO,MIA,VH7OAVMN,PT13H6M,1,False,False,False,414.88,474.1,7,3015.0,08:15:00 - 13:43:00 - 17:42:00,09:45:00 - 16:32:00 - 00:21:00,Alaska Airlines||Delta||Delta,AS||DL||DL,Airbus A320||Boeing 737-800||Boeing 737-900,coach||coach||coach
afa0f2d5535ca2bc2149a1627b33d36b,2022-04-28,2022-06-08,LGA,DTW,VAVNA0BQ,PT1H50M,0,True,False,True,72.56,92.6,9,485.0,06:00:00,07:50:00,Delta,DL,Airbus A319,coach
0eb48a7369bbd9d2e0ee8fe9f97a3670,2022-05-26,2022-06-07,DFW,CLT,V3AIZON1,PT2H35M,1,False,False,True,230.7,262.6,7,930.0,20:49:00,00:24:00,American Airlines,AA,Boeing 737-800,coach
baddf75b02f3b84f0a14da4b297addb3,2022-06-02,2022-06-17,EWR,DTW,UAA7AHES,PT1H54M,0,False,False,True,231.63,263.6,6,485.0,11:29:00,13:23:00,United,UA,Embraer 170,coach
1af42f92f1c8b6b7194f689910d108aa,2022-05-08,2022-06-18,PHL,JFK,ML7AUEL1,PT10H49M,0,False,False,False,170.24,212.21,7,465.0,09:55:00 - 19:30:00,11:30:00 - 20:44:00,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A320,coach||coach
08fdcaf67b70443242f31d6b6b80c196,2022-05-26,2022-06-27,ORD,LAX,HAA0OKEN,PT4H23M,0,False,False,True,385.12,428.6,9,1745.0,08:49:00,11:12:00,United,UA,Boeing 757-300,coach
ce107f8ae895e85190b92edf313cb502,2022-05-30,2022-06-16,ATL,LAX,TA14NR,PT12H40M,1,False,False,False,196.0,303.58,0,1392.0,14:45:00 - 21:59:00,15:59:00 - 00:25:00,Spirit Airlines||Spirit Airlines,NK||NK,Airbus A319||AIRBUS INDUSTRIE A320 SHARKLETS,coach||coach
b6dfa67b9088c480494e60b3ca17849b,2022-05-08,2022-06-23,ORD,DFW,TA3NR,PT2H34M,0,False,False,True,76.0,132.59,0,1392.0,19:35:00,22:09:00,Spirit Airlines,NK,Boeing 737-800,coach
41d9ace0ede1a2f683b80cae18fed8c7,2022-05-18,2022-06-26,DTW,EWR,TA3NR,PT4H56M,0,False,False,False,135.0,242.58,0,1392.0,17:59:00 - 20:40:00,20:01:00 - 22:55:00,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||Airbus A319,coach||coach
2fd74709eb3bb3101209fcc5990be527,2022-05-29,2022-06-06,CLT,ATL,HA7QA0MQ,PT1H20M,0,False,False,True,347.91,387.1,9,228.0,16:42:00,18:02:00,Delta,DL,Boeing 717,coach
e957ca7cc97996f6f0bbf95c1b3ec889,2022-06-02,2022-06-26,LAX,OAK,QAA0AHES,PT6H46M,0,False,False,False,486.52,546.61,5,1178.0,09:30:00 - 15:20:00,12:32:00 - 16:16:00,United||Delta,UA||DL,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets),coach||coach
c682480509a5c744e90be79e34f4da8b,2022-06-02,2022-06-22,ORD,MIA,LUAIZNN1,PT7H37M,0,False,False,False,214.88,254.6,2,1824.0,07:30:00 - 12:59:00,10:34:00 - 16:07:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,coach||coach
7cc407603989eaac681e1d6668b4c557,2022-06-04,2022-06-21,DTW,JFK,OL7QUEY5,PT1H50M,0,False,False,True,115.12,138.35,7,485.0,11:44:00,13:34:00,American Airlines,AA,Airbus A320,coach
0da7e18c83ba703169c5ed619f567f1a,2022-04-29,2022-06-25,IAD,PHL,SAA0AFEN,PT14H33M,1,False,False,False,420.47,485.71,2,688.0,22:17:00 - 07:20:00 - 11:59:00,23:59:00 - 08:45:00 - 12:50:00,United||United||United,UA||UA||UA,Boeing 737-800||Boeing 737-800||Embraer 170,coach||coach||coach
b57a246057b7b2ac6b073576e78fe888,2022-05-18,2022-06-24,ORD,ATL,QA0OX0MC,PT1H53M,0,False,False,True,310.7,348.6,9,600.0,05:30:00,08:23:00,Delta,DL,Airbus A319,coach
df73ac59a844c04a1aa392c307e60660,2022-05-03,2022-06-21,SFO,PHL,KH0KUEL1,PT9H20M,0,False,False,False,557.21,622.6,7,2978.0,10:35:00 - 21:30:00,19:20:00 - 22:55:00,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A319-321||Embraer 190,coach||coach
a1d880d025a1b91797774203953f594d,2022-04-23,2022-06-02,MIA,EWR,VUAJZNN3,PT3H4M,0,False,False,True,114.42,137.6,7,1104.0,19:31:00,22:35:00,JetBlue Airways,B6,Boeing 737-800,coach
f1d3ee5947900fe39ef517f498d3ad74,2022-04-29,2022-06-15,OAK,ATL,KAUOA0MQ,PT12H4M,0,False,False,False,659.54,737.11,9,2393.0,07:48:00 - 11:12:00 - 17:48:00,09:15:00 - 14:39:00 - 22:52:00,Delta||United||United,DL||UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737 MAX 9||Airbus A320,coach||coach||coach
9cf580636a43d6bbdf0acb23c8b93e55,2022-06-03,2022-06-23,DFW,MIA,KA3NR,PT6H28M,0,False,False,False,147.0,254.58,0,1392.0,13:19:00 - 19:35:00,17:05:00 - 20:47:00,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS,coach||coach
c53f81beab21606c4f313630bcb4435d,2022-05-27,2022-06-02,DFW,OAK,MA7OA0MC,PT7H,0,False,False,False,460.47,518.61,5,1580.0,18:50:00 - 22:51:00,20:38:00 - 23:50:00,Delta||Delta,DL||DL,||Embraer 175 (Enhanced Winglets),coach||coach
7ba6996a0b28247507ae65e8be1316d9,2022-06-15,2022-06-23,SFO,CLT,L0AKZNN1,PT12H49M,1,False,False,False,621.39,697.19,1,2423.0,16:11:00 - 00:50:00,18:15:00 - 08:00:00,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,coach||coach
b4cda82e839a006e9c4e2af7f585c8cb,2022-06-15,2022-06-21,DEN,SFO,WAA7JKEN,PT2H40M,0,False,False,True,186.98,215.6,4,954.0,06:00:00,07:40:00,United,UA,Boeing 737-800,coach
49de3dbea0d1d2ec65ab2dcf185de19f,2022-06-02,2022-06-11,PHL,LAX,QAA3AKEN,PT7H42M,0,False,False,False,492.1,552.61,2,2373.0,15:47:00 - 19:11:00,18:06:00 - 20:29:00,United||United,UA||UA,Airbus A320||Airbus A319,coach||coach
3810ba7c26e325232c8dcd55072b577a,2022-05-19,2022-06-19,JFK,CLT,VVAHZNN1,PT10H5M,1,False,False,False,407.44,467.2,5,552.0,22:00:00 - 06:44:00,23:32:00 - 08:05:00,American Airlines||American Airlines,AA||AA,Embraer 175||Airbus A321,coach||coach
b04e87a98db5863a42ec68a0481b81c5,2022-06-18,2022-06-28,LAX,PHL,EAA0OFEN,PT6H50M,0,False,False,False,600.0,668.6,9,2415.0,05:30:00 - 09:40:00,08:54:00 - 15:20:00,United||United,UA||UA,Boeing 777||Boeing 737-800,coach||coach
03a5093a682203084a61c1e1afb59307,2022-05-22,2022-06-10,ATL,DFW,QA3OX0MQ,PT2H13M,0,False,False,True,264.19,298.6,9,725.0,14:50:00,16:03:00,Delta,DL,Boeing 717,coach
45e841033d252139de22141b63a6bcae,2022-06-28,2022-06-30,CLT,ORD,MI0QUEL1,PT7H51M,0,False,False,False,436.21,491.03,7,1590.0,12:05:00 - 16:55:00,14:15:00 - 18:56:00,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A320||Embraer 190,coach||coach
a1265421f55f0827925658e9db1277f6,2022-06-09,2022-06-17,IAD,LAX,HAA7AFEN,PT11H30M,0,False,False,False,398.14,457.2,2,2679.0,12:30:00 - 18:10:00,13:54:00 - 21:00:00,United||United,UA||UA,Boeing 757-200||,coach||coach
ea96c43053f083e7d05bdab605da9948,2022-06-04,2022-06-30,JFK,PHL,KA7OX0MC,PT6H11M,0,False,False,False,463.26,521.61,9,1429.0,06:00:00 - 10:07:00,08:20:00 - 12:11:00,Delta||Delta,DL||DL,Boeing 757||Boeing 737-900,coach||coach
23195b284629a73ccb431d6e38504bbb,2022-05-21,2022-06-02,DEN,DTW,HAA0OKEN,PT7H49M,1,False,False,False,347.91,397.6,5,1864.0,23:57:00 - 08:15:00,05:14:00 - 09:46:00,United||United,UA||UA,Airbus A320||Embraer EMB-145,coach||coach
a6fbf3b3c5642198126a48a57e54fced,2022-06-09,2022-06-27,IAD,OAK,HH0OASMN,PT10H50M,0,False,False,False,804.65,888.6,7,2984.0,07:15:00 - 12:57:00,10:03:00 - 15:05:00,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Embraer 175,coach||coach
7c5f311827f10653c537f28406ad5309,2022-05-01,2022-06-17,IAD,LGA,HAUOA0MQ,PT14H1M,0,False,False,False,520.01,592.71,9,1310.0,06:00:00 - 10:00:00 - 18:15:00,07:43:00 - 11:16:00 - 20:01:00,Delta||Delta||Delta,DL||DL||DL,Boeing 737-900||Boeing 717||Canadian Regional Jet 700,coach||coach||coach
891a2f440874998c01f14f23902b9a30,2022-05-21,2022-06-29,SFO,BOS,LAUOA0MC,PT11H57M,0,False,False,False,574.88,647.2,2,2945.0,08:40:00 - 15:07:00,10:09:00 - 23:37:00,Delta||Delta,DL||DL,Embraer 175 (Enhanced Winglets)||Boeing 757-200,coach||coach
b7699d1151adfa81c450fce7ab127be6,2022-06-26,2022-06-30,EWR,DEN,HAA0OHEN,PT4H16M,0,False,False,True,375.81,418.6,3,1621.0,10:16:00,12:32:00,United,UA,Boeing 737 MAX 9,coach
725bd01b4f2d84b95e7910e047d7a759,2022-06-18,2022-06-20,ATL,EWR,VAA3OHEN,PT2H38M,0,False,False,True,199.07,228.6,3,762.0,16:21:00,18:59:00,United,UA,Embraer 175 (Enhanced Winglets),coach
fe4ede007a7d3ba0c9a9cd9d4904468f,2022-06-10,2022-06-11,LAX,LGA,VAA0AKEN,PT13H29M,0,False,False,False,524.65,593.2,3,2427.0,05:23:00 - 16:00:00,08:43:00 - 21:52:00,United||United,UA||UA,Airbus A319||Airbus A320,coach||coach
f6801c2003f1b87b361f9330f00ff9c5,2022-05-29,2022-06-16,DFW,LAX,M0AIZNN1,PT3H10M,0,False,False,True,290.23,326.6,7,1238.0,19:00:00,20:10:00,American Airlines,AA,Airbus A321,coach
8eae5cec65c023adc5e6b5d9b5322e89,2022-06-06,2022-06-14,MIA,DFW,G7AIZNN1,PT6H46M,0,False,False,False,227.91,268.6,1,2100.0,15:30:00 - 18:59:00,18:03:00 - 21:16:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,coach||coach
30d461915938af52368f651349c14cf0,2022-04-21,2022-06-06,BOS,MIA,VUAHINN1,PT7H47M,0,False,False,False,185.12,222.6,7,1296.0,06:00:00 - 10:50:00,07:36:00 - 13:47:00,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,coach||coach
e6a9db63cb2c1c099ba83c61b639967e,2022-04-19,2022-06-03,DFW,LAX,L7AKZRN1,PT3H7M,0,False,False,True,223.26,254.61,7,1238.0,13:00:00,14:07:00,American Airlines,AA,Airbus A321,coach
c9a8ee19f2b0b911214de839cdeff82f,2022-05-09,2022-06-11,DFW,PHL,LA7NA0MC,PT6H18M,0,False,False,False,251.17,293.61,9,1392.0,13:06:00 - 18:15:00,16:16:00 - 20:24:00,Delta||Delta,DL||DL,Boeing 717||Boeing 737-900,coach||coach
87ded899d904ca198ee7c299e05fb2fb,2022-05-20,2022-06-12,ORD,PHL,QA0NA0MC,PT3H54M,0,False,False,False,331.16,379.6,8,687.0,07:10:00 - 10:25:00,09:30:00 - 12:04:00,Delta||Delta,DL||DL,Boeing 717||Canadair Regional Jet 900,coach||coach
979dc2f7031b2d87ccec46e7672a3246,2022-05-07,2022-06-25,OAK,DTW,BAUOA0MQ,PT6H32M,0,False,False,False,631.63,702.6,6,2323.0,07:48:00 - 09:55:00,09:15:00 - 17:20:00,Delta||Delta,DL||DL,Embraer 175 (Enhanced Winglets)||Airbus A321,coach||coach
51cab8b958701353fabbac56d29affb1,2022-04-21,2022-06-10,ORD,ATL,QA7QA0MQ,PT2H5M,0,False,False,True,292.1,328.61,9,600.0,17:59:00,21:04:00,Delta,DL,Airbus A320,coach
514a5c8506d91cb55aa6c0370dc0e0d9,2022-05-07,2022-06-02,SFO,BOS,HAA7AQEN,PT14H31M,1,False,False,False,454.88,518.2,9,2751.0,23:55:00 - 16:00:00,08:19:00 - 17:26:00,United||United,UA||UA,BOEING 777-300ER||Boeing 757-200,coach||coach
91b98e0cc02265c0931e89466c60726b,2022-06-09,2022-06-14,JFK,BOS,WL3AUEL1,PT1H23M,1,False,False,True,106.05,128.6,7,185.0,22:55:00,00:18:00,JetBlue Airways,B6,Airbus A320,coach
2887a71d6ad1a9690b460e11674968b1,2022-04-28,2022-06-07,BOS,LAX,VAA3AHEN,PT8H21M,0,False,False,False,293.02,338.6,9,2643.0,11:55:00 - 14:20:00,13:26:00 - 17:16:00,United||United,UA||UA,Boeing 737-700||Boeing 757-200,coach||coach
8a5eceaf974130a9fa59c462e10f87db,2022-06-10,2022-06-13,OAK,IAD,VH3OAJMN,PT14H53M,1,False,False,False,611.52,691.08,2,3248.0,17:55:00 - 21:55:00 - 10:38:00,19:55:00 - 06:00:00 - 11:48:00,Alaska Airlines||Alaska Airlines||United,AS||AS||UA,Embraer 175||Boeing 737 MAX 9||Embraer 175 (Enhanced Winglets),coach||coach||coach
9a9a0358f7d258ed02bcbe5461831fd8,2022-05-02,2022-06-23,LAX,OAK,UAVOA0MQ,PT1H19M,0,False,False,True,133.95,158.6,3,338.0,09:20:00,10:39:00,Delta,DL,Embraer 175 (Enhanced Winglets),coach
596ec0bdaa4be10491beb9d4958eeb4a,2022-05-02,2022-06-22,DTW,MIA,MAA0ADEN,PT5H42M,0,False,False,False,554.42,619.6,9,1589.0,17:02:00 - 19:30:00,18:52:00 - 22:44:00,United||United,UA||UA,||Boeing 737 MAX 8,coach||coach
bd2c9aab80a2712496ba5ef8423a8728,2022-05-21,2022-06-30,ORD,PHL,L0AIZNN1,PT1H58M,0,False,False,True,254.88,288.6,7,672.0,09:57:00,12:55:00,American Airlines,AA,Airbus A321,coach
3d29a377ec219a18bf1aa258866f3105,2022-05-31,2022-06-21,IAD,LGA,G7AZZNN1,PT4H22M,0,False,False,False,343.25,391.09,1,872.0,10:59:00 - 13:32:00,12:19:00 - 15:21:00,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,coach||coach
f73a5995d4e4b1e4c54dd0c99991d3cd,2022-05-12,2022-06-24,OAK,LAX,VH3OAVMN,PT9H50M,0,False,False,False,391.63,450.2,7,1378.0,07:00:00 - 14:25:00,08:35:00 - 16:50:00,Alaska Airlines||Alaska Airlines,AS||AS,Embraer 175||Boeing 737 MAX 9,coach||coach
6ffb4d222d101bc13ed619c6362d2782,2022-05-20,2022-06-14,JFK,ATL,XAVQA0BQ,PT2H43M,1,True,False,True,96.74,118.6,9,762.0,21:30:00,00:13:00,Delta,DL,Boeing 737-900,coach
cc5f2aa5b48975a1c4fa013a2b917535,2022-04-17,2022-06-09,PHL,IAD,V7AWZNN1,PT5H53M,0,False,False,False,241.86,282.1,7,776.0,06:35:00 - 10:59:00,08:14:00 - 12:28:00,American Airlines||American Airlines,AA||AA,Airbus A320||Canadair Regional Jet 900,coach||coach
29c77c2b2320ee8bbe6be2a64f3d7444,2022-05-05,2022-06-30,DTW,DEN,SAA4AFEN,PT4H53M,0,False,False,False,361.86,412.6,2,1143.0,06:01:00 - 07:15:00,06:28:00 - 08:54:00,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,coach||coach
74742c1db2e4308853b3621578bf5869,2022-05-23,2022-06-06,MIA,EWR,ZC7AUEL1,PT7H2M,0,False,False,False,196.29,234.61,7,1445.0,12:52:00 - 18:15:00,16:06:00 - 19:54:00,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A320||Embraer 190,coach||coach
93c2522ae30b5fe5bef8a75e76953078,2022-06-03,2022-06-25,OAK,SFO,KH7OASMN,PT4H58M,0,False,False,False,469.77,528.6,4,1351.0,18:46:00 - 21:35:00,20:45:00 - 23:44:00,Alaska Airlines||Alaska Airlines,AS||AS,Embraer 175||AIRBUS INDUSTRIE A321 SHARKLETS,coach||coach
1c706e19f9322f9a7bec8d49cc51cd3a,2022-06-12,2022-06-22,ORD,LAX,MH7OASMN,PT7H32M,0,False,False,False,481.86,541.6,6,2186.0,16:20:00 - 20:20:00,19:00:00 - 21:52:00,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Embraer 175,coach||coach
3446c411900829b3059baac9fe447805,2022-05-06,2022-06-22,PHL,DFW,HA7NA0MQ,PT6H24M,0,False,False,False,361.86,412.6,4,1392.0,17:50:00 - 21:59:00,19:59:00 - 23:14:00,Delta||Delta,DL||DL,Boeing 737-900||Boeing 717,coach||coach
48577a8551e15854fff6ebb523c507c3,2022-05-12,2022-06-09,OAK,LAX,KA0UA0MQ,PT1H27M,0,False,False,True,161.86,188.6,7,338.0,07:48:00,09:15:00,Delta,DL,Embraer 175 (Enhanced Winglets),coach
2c3f26e26a1e9b551656305025b0ad71,2022-06-03,2022-06-20,ATL,PHL,U14VXS5,PT2H7M,0,False,False,True,138.96,163.98,4,667.0,08:24:00,10:31:00,Frontier Airlines,F9,Boeing 737-800,coach
7c50d14d48182de4a420c96fa6530c0c,2022-05-25,2022-06-30,LAX,IAD,BAUOA0MQ,PT8H26M,1,False,False,False,645.58,717.6,9,2484.0,13:15:00 - 22:55:00,20:39:00 - 00:41:00,Delta||Delta,DL||DL,||Boeing 737-900,coach||coach
8e8d8d1938ff837a21e2fb921b01f10d,2022-04-25,2022-06-15,DFW,EWR,UAVNA0BQ,PT11H53M,0,True,False,False,223.26,269.21,9,1487.0,10:19:00 - 20:55:00,13:28:00 - 23:12:00,Delta||Delta,DL||DL,Boeing 717||Boeing 737-900,coach||coach
d9f0da9ec5a4e0004976f8830d511f2f,2022-05-19,2022-06-09,MIA,DFW,LUAIZNN1,PT3H,0,False,False,True,233.48,265.59,7,1115.0,13:40:00,15:40:00,American Airlines,AA,Boeing 777-200,coach
